FECHA; BCOLO CB Equity ; ELCONDOR CB Equity ; CONCONC CB Equity ; PFBCOLO CB Equity ; GRUPOSUR CB Equity ; PFGRUPSU CB Equity ; ISA CB Equity ; EXITO CB Equity ; NUTRESA CB Equity ; GRUPOARG CB Equity ; CEMARGOS CB Equity ; PFGRUPOA CB Equity ; PFCEMARG CB Equity ; ETB CB Equity ; PFAVH CB Equity ; CELSIA CB Equity ; BVC CB Equity ; ECOPETL CB Equity ; BOGOTA CB Equity ; GEB CB Equity ; PFDAVVND CB Equity ; CORFICOL CB Equity ; PFAVAL CB Equity ; PFCORCOL CB Equity ; PFCARPAK CB Equity ; MINEROS CB Equity ; CNEC CB Equity ; FABRI CB Equity ; AVAL CB Equity ; ENKA CB Equity ; VALSIME CB Equity ; CLH CB Equity 
15-nov-21; $ 31.100,00 ; $ 860,00 ; $ 270,00 ; $ 31.250,00 ; $ 21.550,00 ; $ 18.500,00 ; $ 22.050,00 ; $ 11.500,00 ; $ 21.740,00 ; $ 11.600,00 ; $ 6.180,00 ; $ 8.470,00 ; $ 4.130,00 ; $ 197,90 ; $ 42,51 ; $ 4.240,00 ; $ 9.650,00 ; $ 2.760,00 ; $ 73.500,00 ; $ 2.583,00 ; $ 31.400,00 ; $ 28.840,00 ; $ 1.075,00 ; $ 23.700,00 ; $ 6.003,61 ; $ 3.820,00 ; $ 10.560,00 ; $ 8,10 ; $ 1.081,00 ; $ 24,50 ; $ 5.510,18 ; $ 3.380,00 
16-nov-21; $ 31.100,00 ; $ 860,00 ; $ 270,00 ; $ 31.250,00 ; $ 21.550,00 ; $ 18.500,00 ; $ 22.050,00 ; $ 11.500,00 ; $ 21.740,00 ; $ 11.600,00 ; $ 6.180,00 ; $ 8.470,00 ; $ 4.130,00 ; $ 197,90 ; $ 42,51 ; $ 4.240,00 ; $ 9.650,00 ; $ 2.760,00 ; $ 73.500,00 ; $ 2.583,00 ; $ 31.400,00 ; $ 28.840,00 ; $ 1.075,00 ; $ 23.700,00 ; $ 6.003,61 ; $ 3.820,00 ; $ 10.560,00 ; $ 8,10 ; $ 1.081,00 ; $ 24,50 ; $ 5.510,18 ; $ 3.380,00 
17-nov-21; $ 30.600,00 ; $ 860,00 ; $ 260,00 ; $ 30.970,00 ; $ 20.950,00 ; $ 18.340,00 ; $ 22.500,00 ; $ 11.540,00 ; $ 21.740,00 ; $ 11.380,00 ; $ 6.100,00 ; $ 8.305,00 ; $ 4.200,00 ; $ 197,90 ; $ 42,51 ; $ 4.228,00 ; $ 9.410,00 ; $ 2.770,00 ; $ 72.500,00 ; $ 2.580,00 ; $ 30.900,00 ; $ 29.200,00 ; $ 1.110,00 ; $ 23.160,00 ; $ 6.003,61 ; $ 3.780,00 ; $ 10.700,00 ; $ 7,71 ; $ 1.057,00 ; $ 22,05 ; $ 5.510,18 ; $ 3.285,00 
18-nov-21; $ 30.900,00 ; $ 860,00 ; $ 264,00 ; $ 30.900,00 ; $ 21.360,00 ; $ 18.400,00 ; $ 22.500,00 ; $ 11.500,00 ; $ 21.740,00 ; $ 11.500,00 ; $ 6.275,00 ; $ 8.440,00 ; $ 4.209,00 ; $ 197,90 ; $ 42,51 ; $ 4.259,00 ; $ 9.400,00 ; $ 2.759,00 ; $ 72.800,00 ; $ 2.710,00 ; $ 30.860,00 ; $ 28.900,00 ; $ 1.082,00 ; $ 23.120,00 ; $ 6.003,61 ; $ 3.780,00 ; $ 10.530,00 ; $ 7,68 ; $ 1.057,00 ; $ 22,05 ; $ 5.510,18 ; $ 3.280,00 
19-nov-21; $ 30.000,00 ; $ 860,00 ; $ 264,00 ; $ 30.100,00 ; $ 21.440,00 ; $ 18.300,00 ; $ 21.900,00 ; $ 11.440,00 ; $ 21.740,00 ; $ 11.020,00 ; $ 6.100,00 ; $ 8.345,00 ; $ 4.120,00 ; $ 197,90 ; $ 42,51 ; $ 4.120,00 ; $ 9.300,00 ; $ 2.645,00 ; $ 72.010,00 ; $ 2.520,00 ; $ 29.700,00 ; $ 28.500,00 ; $ 1.051,00 ; $ 23.500,00 ; $ 6.003,61 ; $ 3.580,00 ; $ 10.140,00 ; $ 7,57 ; $ 1.057,00 ; $ 21,50 ; $ 5.510,18 ; $ 3.120,00 
22-nov-21; $ 30.290,00 ; $ 860,00 ; $ 253,00 ; $ 30.200,00 ; $ 21.560,00 ; $ 18.400,00 ; $ 21.540,00 ; $ 11.500,00 ; $ 26.780,00 ; $ 11.190,00 ; $ 6.095,00 ; $ 8.300,00 ; $ 4.120,00 ; $ 197,90 ; $ 42,51 ; $ 4.100,00 ; $ 9.160,00 ; $ 2.620,00 ; $ 72.000,00 ; $ 2.501,00 ; $ 30.300,00 ; $ 28.900,00 ; $ 1.031,00 ; $ 23.300,00 ; $ 6.003,61 ; $ 3.570,00 ; $ 10.110,00 ; $ 7,54 ; $ 1.057,00 ; $ 21,50 ; $ 5.510,18 ; $ 3.080,00 
23-nov-21; $ 30.300,00 ; $ 860,00 ; $ 250,00 ; $ 30.250,00 ; $ 21.600,00 ; $ 18.350,00 ; $ 21.500,00 ; $ 11.500,00 ; $ 27.000,00 ; $ 11.200,00 ; $ 6.150,00 ; $ 8.345,00 ; $ 4.189,00 ; $ 194,10 ; $ 42,50 ; $ 4.099,00 ; $ 9.000,00 ; $ 2.660,00 ; $ 71.100,00 ; $ 2.496,00 ; $ 30.990,00 ; $ 28.500,00 ; $ 1.030,00 ; $ 23.110,00 ; $ 6.003,61 ; $ 3.661,00 ; $ 10.080,00 ; $ 7,48 ; $ 1.036,00 ; $ 22,20 ; $ 5.510,18 ; $ 3.080,00 
24-nov-21; $ 30.500,00 ; $ 860,00 ; $ 250,00 ; $ 30.600,00 ; $ 22.100,00 ; $ 18.600,00 ; $ 21.300,00 ; $ 11.490,00 ; $ 27.940,00 ; $ 11.700,00 ; $ 6.120,00 ; $ 8.510,00 ; $ 4.229,00 ; $ 196,00 ; $ 42,51 ; $ 4.110,00 ; $ 9.170,00 ; $ 2.684,00 ; $ 71.000,00 ; $ 2.555,00 ; $ 30.500,00 ; $ 28.500,00 ; $ 1.040,00 ; $ 23.120,00 ; $ 6.003,61 ; $ 3.720,00 ; $ 10.100,00 ; $ 7,54 ; $ 1.036,00 ; $ 22,20 ; $ 5.510,18 ; $ 2.920,00 
25-nov-21; $ 30.550,00 ; $ 860,00 ; $ 260,00 ; $ 30.670,00 ; $ 22.600,00 ; $ 19.050,00 ; $ 21.300,00 ; $ 11.490,00 ; $ 28.240,00 ; $ 12.100,00 ; $ 6.140,00 ; $ 8.625,00 ; $ 4.219,00 ; $ 192,10 ; $ 42,51 ; $ 4.220,00 ; $ 9.555,00 ; $ 2.670,00 ; $ 71.990,00 ; $ 2.589,00 ; $ 30.800,00 ; $ 28.300,00 ; $ 1.046,00 ; $ 23.120,00 ; $ 6.003,61 ; $ 3.799,00 ; $ 10.250,00 ; $ 7,69 ; $ 1.036,00 ; $ 22,20 ; $ 5.510,18 ; $ 2.900,00 
26-nov-21; $ 30.050,00 ; $ 790,00 ; $ 240,00 ; $ 30.300,00 ; $ 23.700,00 ; $ 19.400,00 ; $ 20.100,00 ; $ 11.410,00 ; $ 28.250,00 ; $ 11.900,00 ; $ 6.020,00 ; $ 8.620,00 ; $ 4.200,00 ; $ 192,50 ; $ 42,51 ; $ 4.150,00 ; $ 9.500,00 ; $ 2.536,00 ; $ 71.010,00 ; $ 2.620,00 ; $ 30.300,00 ; $ 28.300,00 ; $ 1.044,00 ; $ 22.550,00 ; $ 6.003,61 ; $ 3.699,00 ; $ 9.890,00 ; $ 7,69 ; $ 1.019,00 ; $ 22,20 ; $ 5.510,18 ; $ 2.800,00 
29-nov-21; $ 30.400,00 ; $ 800,00 ; $ 250,00 ; $ 30.750,00 ; $ 24.400,00 ; $ 19.940,00 ; $ 21.000,00 ; $ 11.450,00 ; $ 29.400,00 ; $ 12.400,00 ; $ 6.010,00 ; $ 8.835,00 ; $ 4.200,00 ; $ 195,00 ; $ 42,51 ; $ 4.145,00 ; $ 9.500,00 ; $ 2.595,00 ; $ 71.010,00 ; $ 2.700,00 ; $ 30.300,00 ; $ 28.590,00 ; $ 1.055,00 ; $ 23.080,00 ; $ 6.003,61 ; $ 3.780,00 ; $ 10.290,00 ; $ 7,53 ; $ 1.019,00 ; $ 22,20 ; $ 5.510,18 ; $ 2.850,00 
30-nov-21; $ 32.370,00 ; $ 720,00 ; $ 225,00 ; $ 32.400,00 ; $ 25.150,00 ; $ 19.920,00 ; $ 22.300,00 ; $ 11.420,00 ; $ 29.050,00 ; $ 12.600,00 ; $ 6.010,00 ; $ 8.815,00 ; $ 4.230,00 ; $ 194,80 ; $ 42,51 ; $ 4.051,00 ; $ 9.600,00 ; $ 2.600,00 ; $ 70.500,00 ; $ 2.634,00 ; $ 31.000,00 ; $ 28.780,00 ; $ 1.050,00 ; $ 23.520,00 ; $ 5.916,62 ; $ 3.690,00 ; $ 9.820,00 ; $ 7,53 ; $ 1.120,00 ; $ 22,20 ; $ 5.510,18 ; $ 2.565,00 
1-dic-21; $ 34.500,00 ; $ 770,00 ; $ 225,00 ; $ 34.100,00 ; $ 25.150,00 ; $ 24.000,00 ; $ 22.180,00 ; $ 11.500,00 ; $ 28.700,00 ; $ 15.100,00 ; $ 6.290,00 ; $ 9.790,00 ; $ 4.200,00 ; $ 192,00 ; $ 42,51 ; $ 4.330,00 ; $ 10.000,00 ; $ 2.600,00 ; $ 70.000,00 ; $ 2.652,00 ; $ 32.400,00 ; $ 28.550,00 ; $ 1.050,00 ; $ 23.510,00 ; $ 5.916,62 ; $ 3.670,00 ; $ 9.780,00 ; $ 7,70 ; $ 1.055,00 ; $ 22,20 ; $ 5.510,18 ; $ 2.620,00 
2-dic-21; $ 35.880,00 ; $ 800,00 ; $ 219,60 ; $ 35.000,00 ; $ 25.150,00 ; $ 23.780,00 ; $ 22.150,00 ; $ 11.400,00 ; $ 28.580,00 ; $ 15.720,00 ; $ 6.165,00 ; $ 10.280,00 ; $ 4.209,00 ; $ 192,00 ; $ 42,51 ; $ 4.362,00 ; $ 10.080,00 ; $ 2.659,00 ; $ 70.980,00 ; $ 2.700,00 ; $ 32.860,00 ; $ 28.600,00 ; $ 1.075,00 ; $ 23.500,00 ; $ 5.916,62 ; $ 3.651,00 ; $ 9.840,00 ; $ 7,70 ; $ 1.044,00 ; $ 22,20 ; $ 5.510,18 ; $ 2.600,00 
3-dic-21; $ 35.000,00 ; $ 806,80 ; $ 220,00 ; $ 34.550,00 ; $ 25.150,00 ; $ 23.320,00 ; $ 22.000,00 ; $ 11.400,00 ; $ 28.500,00 ; $ 15.420,00 ; $ 6.370,00 ; $ 10.270,00 ; $ 4.167,00 ; $ 190,10 ; $ 42,51 ; $ 4.364,00 ; $ 10.080,00 ; $ 2.661,00 ; $ 71.020,00 ; $ 2.670,00 ; $ 33.000,00 ; $ 28.860,00 ; $ 1.077,00 ; $ 23.960,00 ; $ 5.916,62 ; $ 3.654,00 ; $ 9.705,00 ; $ 7,70 ; $ 1.074,00 ; $ 21,00 ; $ 5.510,18 ; $ 2.620,00 
6-dic-21; $ 34.510,00 ; $ 818,00 ; $ 258,00 ; $ 34.000,00 ; $ 25.150,00 ; $ 23.260,00 ; $ 22.300,00 ; $ 11.390,00 ; $ 28.810,00 ; $ 15.200,00 ; $ 6.370,00 ; $ 10.000,00 ; $ 4.388,00 ; $ 191,00 ; $ 42,51 ; $ 4.315,00 ; $ 9.960,00 ; $ 2.688,00 ; $ 70.500,00 ; $ 2.666,00 ; $ 32.900,00 ; $ 28.790,00 ; $ 1.097,00 ; $ 23.460,00 ; $ 5.916,62 ; $ 3.650,00 ; $ 9.890,00 ; $ 7,70 ; $ 1.051,00 ; $ 21,00 ; $ 5.510,18 ; $ 2.601,00 
7-dic-21; $ 32.300,00 ; $ 795,00 ; $ 301,60 ; $ 32.960,00 ; $ 25.150,00 ; $ 23.450,00 ; $ 22.140,00 ; $ 11.400,00 ; $ 28.550,00 ; $ 14.000,00 ; $ 6.345,00 ; $ 10.190,00 ; $ 4.400,00 ; $ 192,00 ; $ 42,51 ; $ 4.275,00 ; $ 10.000,00 ; $ 2.720,00 ; $ 70.020,00 ; $ 2.640,00 ; $ 33.090,00 ; $ 28.650,00 ; $ 1.076,00 ; $ 23.760,00 ; $ 5.916,62 ; $ 3.665,00 ; $ 10.220,00 ; $ 7,70 ; $ 1.051,00 ; $ 20,00 ; $ 5.510,18 ; $ 2.792,00 
8-dic-21; $ 32.300,00 ; $ 795,00 ; $ 301,60 ; $ 32.960,00 ; $ 25.150,00 ; $ 23.450,00 ; $ 22.140,00 ; $ 11.400,00 ; $ 28.550,00 ; $ 14.000,00 ; $ 6.345,00 ; $ 10.190,00 ; $ 4.400,00 ; $ 192,00 ; $ 42,51 ; $ 4.275,00 ; $ 10.000,00 ; $ 2.720,00 ; $ 70.020,00 ; $ 2.640,00 ; $ 33.090,00 ; $ 28.650,00 ; $ 1.076,00 ; $ 23.760,00 ; $ 5.916,62 ; $ 3.665,00 ; $ 10.220,00 ; $ 7,70 ; $ 1.051,00 ; $ 20,00 ; $ 5.510,18 ; $ 2.792,00 
9-dic-21; $ 32.600,00 ; $ 790,00 ; $ 300,00 ; $ 32.500,00 ; $ 25.150,00 ; $ 23.690,00 ; $ 21.820,00 ; $ 11.400,00 ; $ 28.050,00 ; $ 13.500,00 ; $ 6.400,00 ; $ 10.040,00 ; $ 4.399,00 ; $ 191,00 ; $ 42,51 ; $ 4.300,00 ; $ 9.900,00 ; $ 2.710,00 ; $ 69.330,00 ; $ 2.621,00 ; $ 32.740,00 ; $ 28.500,00 ; $ 1.061,00 ; $ 23.500,00 ; $ 5.916,62 ; $ 3.656,00 ; $ 9.920,00 ; $ 7,70 ; $ 1.051,00 ; $ 20,00 ; $ 5.510,18 ; $ 2.855,00 
10-dic-21; $ 32.220,00 ; $ 790,00 ; $ 300,00 ; $ 32.200,00 ; $ 25.150,00 ; $ 23.490,00 ; $ 21.620,00 ; $ 11.400,00 ; $ 27.530,00 ; $ 13.900,00 ; $ 6.395,00 ; $ 9.820,00 ; $ 4.285,00 ; $ 186,10 ; $ 42,51 ; $ 4.275,00 ; $ 9.900,00 ; $ 2.707,00 ; $ 69.320,00 ; $ 2.580,00 ; $ 31.810,00 ; $ 28.500,00 ; $ 1.060,00 ; $ 23.500,00 ; $ 5.916,62 ; $ 3.660,00 ; $ 9.840,00 ; $ 7,73 ; $ 1.060,00 ; $ 20,00 ; $ 5.510,18 ; $ 2.855,00 
13-dic-21; $ 30.900,00 ; $ 790,00 ; $ 300,00 ; $ 30.890,00 ; $ 25.150,00 ; $ 23.270,00 ; $ 20.500,00 ; $ 11.300,00 ; $ 27.360,00 ; $ 13.290,00 ; $ 6.200,00 ; $ 9.450,00 ; $ 4.186,00 ; $ 186,50 ; $ 42,51 ; $ 4.289,00 ; $ 9.820,00 ; $ 2.631,00 ; $ 70.130,00 ; $ 2.593,00 ; $ 31.000,00 ; $ 27.800,00 ; $ 1.047,00 ; $ 23.100,00 ; $ 5.916,62 ; $ 3.660,00 ; $ 9.730,00 ; $ 7,96 ; $ 1.045,00 ; $ 20,00 ; $ 5.510,18 ; $ 2.900,00 
14-dic-21; $ 31.510,00 ; $ 820,00 ; $ 309,00 ; $ 31.040,00 ; $ 25.150,00 ; $ 23.230,00 ; $ 20.610,00 ; $ 11.490,00 ; $ 28.400,00 ; $ 13.350,00 ; $ 6.155,00 ; $ 9.350,00 ; $ 4.245,00 ; $ 186,50 ; $ 42,51 ; $ 4.250,00 ; $ 9.805,00 ; $ 2.613,00 ; $ 69.500,00 ; $ 2.560,00 ; $ 31.210,00 ; $ 28.100,00 ; $ 1.054,00 ; $ 23.000,00 ; $ 5.916,62 ; $ 3.650,00 ; $ 9.740,00 ; $ 8,01 ; $ 1.040,00 ; $ 20,20 ; $ 5.510,18 ; $ 2.900,00 
15-dic-21; $ 32.590,00 ; $ 820,00 ; $ 300,00 ; $ 31.660,00 ; $ 25.150,00 ; $ 23.600,00 ; $ 21.260,00 ; $ 11.490,00 ; $ 28.300,00 ; $ 13.860,00 ; $ 6.275,00 ; $ 9.400,00 ; $ 4.200,00 ; $ 185,00 ; $ 42,51 ; $ 4.251,00 ; $ 9.895,00 ; $ 2.600,00 ; $ 70.000,00 ; $ 2.568,00 ; $ 31.400,00 ; $ 28.340,00 ; $ 1.050,00 ; $ 23.000,00 ; $ 5.916,62 ; $ 3.650,00 ; $ 9.860,00 ; $ 8,01 ; $ 1.036,00 ; $ 20,20 ; $ 5.510,18 ; $ 2.900,00 
16-dic-21; $ 34.000,00 ; $ 790,00 ; $ 297,00 ; $ 33.100,00 ; $ 25.150,00 ; $ 24.200,00 ; $ 21.750,00 ; $ 11.350,00 ; $ 28.490,00 ; $ 14.270,00 ; $ 6.350,00 ; $ 9.875,00 ; $ 4.310,00 ; $ 190,00 ; $ 42,51 ; $ 4.328,00 ; $ 9.990,00 ; $ 2.643,00 ; $ 71.990,00 ; $ 2.595,00 ; $ 32.350,00 ; $ 28.650,00 ; $ 1.080,00 ; $ 23.480,00 ; $ 5.916,62 ; $ 3.679,00 ; $ 9.940,00 ; $ 8,00 ; $ 1.050,00 ; $ 20,20 ; $ 5.510,18 ; $ 2.720,00 
17-dic-21; $ 34.160,00 ; $ 799,90 ; $ 295,00 ; $ 32.120,00 ; $ 28.890,00 ; $ 23.000,00 ; $ 21.700,00 ; $ 11.280,00 ; $ 28.390,00 ; $ 13.550,00 ; $ 6.255,00 ; $ 9.340,00 ; $ 4.222,00 ; $ 190,00 ; $ 42,51 ; $ 4.160,00 ; $ 9.800,00 ; $ 2.645,00 ; $ 71.970,00 ; $ 2.464,00 ; $ 31.100,00 ; $ 28.500,00 ; $ 1.040,00 ; $ 23.240,00 ; $ 5.916,62 ; $ 3.640,00 ; $ 9.660,00 ; $ 7,98 ; $ 1.021,00 ; $ 20,20 ; $ 5.510,18 ; $ 2.720,00 
20-dic-21; $ 33.700,00 ; $ 799,90 ; $ 298,10 ; $ 31.570,00 ; $ 28.620,00 ; $ 22.600,00 ; $ 21.200,00 ; $ 11.550,00 ; $ 28.300,00 ; $ 13.370,00 ; $ 6.200,00 ; $ 9.015,00 ; $ 4.140,00 ; $ 190,00 ; $ 42,51 ; $ 4.247,00 ; $ 9.610,00 ; $ 2.581,00 ; $ 71.490,00 ; $ 2.495,00 ; $ 32.680,00 ; $ 28.860,00 ; $ 1.038,00 ; $ 22.980,00 ; $ 5.916,62 ; $ 3.600,00 ; $ 9.560,00 ; $ 7,99 ; $ 1.030,00 ; $ 20,20 ; $ 5.510,18 ; $ 2.695,00 
21-dic-21; $ 32.500,00 ; $ 799,90 ; $ 295,00 ; $ 31.220,00 ; $ 28.720,00 ; $ 22.100,00 ; $ 21.520,00 ; $ 11.550,00 ; $ 28.090,00 ; $ 13.620,00 ; $ 6.265,00 ; $ 9.345,00 ; $ 4.150,00 ; $ 190,00 ; $ 42,51 ; $ 4.160,00 ; $ 9.355,00 ; $ 2.597,00 ; $ 70.010,00 ; $ 2.520,00 ; $ 31.480,00 ; $ 28.970,00 ; $ 1.054,00 ; $ 23.150,00 ; $ 5.916,62 ; $ 3.550,00 ; $ 9.845,00 ; $ 7,99 ; $ 1.030,00 ; $ 20,20 ; $ 5.510,18 ; $ 2.662,00 
22-dic-21; $ 33.680,00 ; $ 780,00 ; $ 282,10 ; $ 31.400,00 ; $ 28.950,00 ; $ 21.700,00 ; $ 22.000,00 ; $ 11.500,00 ; $ 28.390,00 ; $ 13.530,00 ; $ 6.300,00 ; $ 9.210,00 ; $ 4.150,00 ; $ 190,00 ; $ 42,51 ; $ 4.190,00 ; $ 9.495,00 ; $ 2.651,00 ; $ 71.500,00 ; $ 2.530,00 ; $ 32.190,00 ; $ 28.980,00 ; $ 1.054,00 ; $ 23.150,00 ; $ 5.916,62 ; $ 3.575,00 ; $ 10.020,00 ; $ 7,99 ; $ 1.029,00 ; $ 20,40 ; $ 5.510,18 ; $ 2.740,00 
23-dic-21; $ 33.000,00 ; $ 789,00 ; $ 282,10 ; $ 31.700,00 ; $ 29.150,00 ; $ 22.000,00 ; $ 22.100,00 ; $ 11.480,00 ; $ 28.400,00 ; $ 13.410,00 ; $ 6.385,00 ; $ 9.200,00 ; $ 4.194,00 ; $ 190,00 ; $ 42,51 ; $ 4.249,00 ; $ 9.600,00 ; $ 2.650,00 ; $ 71.900,00 ; $ 2.500,00 ; $ 32.300,00 ; $ 28.850,00 ; $ 1.054,00 ; $ 23.240,00 ; $ 5.916,62 ; $ 3.600,00 ; $ 9.980,00 ; $ 7,99 ; $ 1.029,00 ; $ 20,42 ; $ 5.510,18 ; $ 2.740,00 
24-dic-21; $ 33.380,00 ; $ 810,00 ; $ 282,10 ; $ 31.900,00 ; $ 29.410,00 ; $ 22.300,00 ; $ 22.190,00 ; $ 11.340,00 ; $ 28.400,00 ; $ 13.640,00 ; $ 6.315,00 ; $ 9.200,00 ; $ 4.199,00 ; $ 190,00 ; $ 42,51 ; $ 4.249,00 ; $ 9.740,00 ; $ 2.647,00 ; $ 71.900,00 ; $ 2.511,00 ; $ 32.470,00 ; $ 28.650,00 ; $ 1.067,00 ; $ 23.240,00 ; $ 5.916,62 ; $ 3.600,00 ; $ 10.000,00 ; $ 7,99 ; $ 1.029,00 ; $ 20,42 ; $ 5.510,18 ; $ 2.740,00 
27-dic-21; $ 32.960,00 ; $ 810,00 ; $ 286,00 ; $ 31.700,00 ; $ 29.540,00 ; $ 22.000,00 ; $ 22.310,00 ; $ 11.560,00 ; $ 28.320,00 ; $ 13.600,00 ; $ 6.260,00 ; $ 9.250,00 ; $ 4.170,00 ; $ 190,00 ; $ 42,51 ; $ 4.240,00 ; $ 9.740,00 ; $ 2.698,00 ; $ 71.000,00 ; $ 2.595,00 ; $ 32.000,00 ; $ 28.600,00 ; $ 1.057,00 ; $ 23.240,00 ; $ 5.916,62 ; $ 3.620,00 ; $ 10.020,00 ; $ 7,99 ; $ 1.040,00 ; $ 20,42 ; $ 5.510,18 ; $ 2.701,00 
28-dic-21; $ 33.290,00 ; $ 810,00 ; $ 282,00 ; $ 32.070,00 ; $ 29.920,00 ; $ 22.160,00 ; $ 22.400,00 ; $ 11.490,00 ; $ 28.500,00 ; $ 13.500,00 ; $ 6.150,00 ; $ 9.250,00 ; $ 4.180,00 ; $ 190,00 ; $ 42,51 ; $ 4.200,00 ; $ 9.600,00 ; $ 2.695,00 ; $ 70.970,00 ; $ 2.566,00 ; $ 32.000,00 ; $ 28.530,00 ; $ 1.065,00 ; $ 23.000,00 ; $ 5.916,62 ; $ 3.620,00 ; $ 10.020,00 ; $ 7,99 ; $ 1.054,00 ; $ 20,42 ; $ 5.510,18 ; $ 2.787,00 
29-dic-21; $ 34.700,00 ; $ 810,00 ; $ 290,00 ; $ 32.200,00 ; $ 29.920,00 ; $ 22.180,00 ; $ 22.500,00 ; $ 11.490,00 ; $ 28.200,00 ; $ 13.500,00 ; $ 6.160,00 ; $ 9.250,00 ; $ 4.150,00 ; $ 190,00 ; $ 42,51 ; $ 4.257,00 ; $ 9.600,00 ; $ 2.700,00 ; $ 70.330,00 ; $ 2.595,00 ; $ 32.000,00 ; $ 28.410,00 ; $ 1.059,00 ; $ 23.390,00 ; $ 5.916,62 ; $ 3.630,00 ; $ 10.000,00 ; $ 7,99 ; $ 1.054,00 ; $ 20,42 ; $ 5.510,18 ; $ 2.870,00 
30-dic-21; $ 34.700,00 ; $ 810,00 ; $ 290,00 ; $ 32.000,00 ; $ 30.000,00 ; $ 22.250,00 ; $ 22.400,00 ; $ 11.490,00 ; $ 28.640,00 ; $ 13.550,00 ; $ 6.110,00 ; $ 9.300,00 ; $ 4.160,00 ; $ 190,00 ; $ 42,51 ; $ 4.184,00 ; $ 9.875,00 ; $ 2.690,00 ; $ 70.200,00 ; $ 2.500,00 ; $ 31.800,00 ; $ 28.600,00 ; $ 1.059,00 ; $ 23.200,00 ; $ 5.916,62 ; $ 3.635,00 ; $ 10.110,00 ; $ 7,99 ; $ 1.054,00 ; $ 20,42 ; $ 5.510,18 ; $ 2.860,00 
31-dic-21; $ 34.700,00 ; $ 810,00 ; $ 290,00 ; $ 32.000,00 ; $ 30.000,00 ; $ 22.250,00 ; $ 22.400,00 ; $ 11.490,00 ; $ 28.640,00 ; $ 13.550,00 ; $ 6.110,00 ; $ 9.300,00 ; $ 4.160,00 ; $ 190,00 ; $ 42,51 ; $ 4.184,00 ; $ 9.875,00 ; $ 2.690,00 ; $ 70.200,00 ; $ 2.500,00 ; $ 31.800,00 ; $ 28.600,00 ; $ 1.059,00 ; $ 23.200,00 ; $ 5.916,62 ; $ 3.635,00 ; $ 10.110,00 ; $ 7,99 ; $ 1.054,00 ; $ 20,42 ; $ 5.510,18 ; $ 2.860,00 
3-ene-22; $ 34.500,00 ; $ 810,00 ; $ 295,50 ; $ 32.120,00 ; $ 29.900,00 ; $ 22.300,00 ; $ 22.490,00 ; $ 11.490,00 ; $ 28.380,00 ; $ 13.500,00 ; $ 6.175,00 ; $ 9.300,00 ; $ 4.161,00 ; $ 194,80 ; $ 42,51 ; $ 4.218,00 ; $ 9.930,00 ; $ 2.720,00 ; $ 70.200,00 ; $ 2.532,00 ; $ 32.020,00 ; $ 28.830,00 ; $ 1.059,00 ; $ 23.340,00 ; $ 5.916,62 ; $ 3.660,00 ; $ 10.040,00 ; $ 7,99 ; $ 1.030,00 ; $ 20,42 ; $ 5.510,18 ; $ 2.955,00 
4-ene-22; $ 34.840,00 ; $ 810,00 ; $ 300,00 ; $ 32.280,00 ; $ 30.200,00 ; $ 22.250,00 ; $ 22.600,00 ; $ 11.500,00 ; $ 28.350,00 ; $ 13.500,00 ; $ 6.240,00 ; $ 9.330,00 ; $ 4.185,00 ; $ 195,90 ; $ 42,51 ; $ 4.257,00 ; $ 9.900,00 ; $ 2.740,00 ; $ 70.500,00 ; $ 2.550,00 ; $ 32.300,00 ; $ 29.000,00 ; $ 1.063,00 ; $ 23.460,00 ; $ 5.916,62 ; $ 3.699,00 ; $ 10.430,00 ; $ 7,99 ; $ 1.030,00 ; $ 21,00 ; $ 5.510,18 ; $ 3.150,00 
5-ene-22; $ 34.000,00 ; $ 849,00 ; $ 292,10 ; $ 31.450,00 ; $ 28.940,00 ; $ 21.800,00 ; $ 22.750,00 ; $ 11.330,00 ; $ 28.300,00 ; $ 13.350,00 ; $ 6.235,00 ; $ 9.510,00 ; $ 4.185,00 ; $ 195,90 ; $ 42,51 ; $ 4.270,00 ; $ 9.950,00 ; $ 2.660,00 ; $ 70.500,00 ; $ 2.521,00 ; $ 31.700,00 ; $ 28.980,00 ; $ 1.060,00 ; $ 23.490,00 ; $ 5.916,62 ; $ 3.665,00 ; $ 10.140,00 ; $ 7,99 ; $ 1.050,00 ; $ 21,00 ; $ 5.510,18 ; $ 3.060,00 
6-ene-22; $ 33.860,00 ; $ 835,00 ; $ 282,00 ; $ 31.080,00 ; $ 28.690,00 ; $ 20.900,00 ; $ 22.620,00 ; $ 11.200,00 ; $ 28.500,00 ; $ 12.880,00 ; $ 6.050,00 ; $ 9.560,00 ; $ 4.050,00 ; $ 190,00 ; $ 42,51 ; $ 4.170,00 ; $ 9.680,00 ; $ 2.615,00 ; $ 70.310,00 ; $ 2.435,00 ; $ 31.000,00 ; $ 28.200,00 ; $ 1.036,00 ; $ 23.200,00 ; $ 5.916,62 ; $ 3.565,00 ; $ 10.040,00 ; $ 7,99 ; $ 1.030,00 ; $ 21,00 ; $ 5.510,18 ; $ 3.000,00 
